chan2,chan3,chan7,chan11,label
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_309b_13_RBC_multiple_CD61+_1.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_309b_13_RBC_multiple_CD61+_1.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_309b_13_RBC_multiple_CD61+_1.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_309b_13_RBC_multiple_CD61+_1.png,wbc
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_309b_13_RBC_multiple_CD61+_10.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_309b_13_RBC_multiple_CD61+_10.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_309b_13_RBC_multiple_CD61+_10.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_309b_13_RBC_multiple_CD61+_10.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_309b_13_RBC_multiple_CD61+_100.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_309b_13_RBC_multiple_CD61+_100.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_309b_13_RBC_multiple_CD61+_100.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_309b_13_RBC_multiple_CD61+_100.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_309b_13_RBC_multiple_CD61+_101.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_309b_13_RBC_multiple_CD61+_101.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_309b_13_RBC_multiple_CD61+_101.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_309b_13_RBC_multiple_CD61+_101.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_309b_13_RBC_multiple_CD61+_102.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_309b_13_RBC_multiple_CD61+_102.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_309b_13_RBC_multiple_CD61+_102.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_309b_13_RBC_multiple_CD61+_102.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_309b_13_RBC_multiple_CD61+_103.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_309b_13_RBC_multiple_CD61+_103.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_309b_13_RBC_multiple_CD61+_103.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_309b_13_RBC_multiple_CD61+_103.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_309b_13_RBC_multiple_CD61+_11.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_309b_13_RBC_multiple_CD61+_11.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_309b_13_RBC_multiple_CD61+_11.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_309b_13_RBC_multiple_CD61+_11.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_309b_13_RBC_multiple_CD61+_12.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_309b_13_RBC_multiple_CD61+_12.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_309b_13_RBC_multiple_CD61+_12.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_309b_13_RBC_multiple_CD61+_12.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_309b_13_RBC_multiple_CD61+_13.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_309b_13_RBC_multiple_CD61+_13.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_309b_13_RBC_multiple_CD61+_13.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_309b_13_RBC_multiple_CD61+_13.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_309b_13_RBC_multiple_CD61+_14.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_309b_13_RBC_multiple_CD61+_14.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_309b_13_RBC_multiple_CD61+_14.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_309b_13_RBC_multiple_CD61+_14.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_309b_13_RBC_multiple_CD61+_15.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_309b_13_RBC_multiple_CD61+_15.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_309b_13_RBC_multiple_CD61+_15.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_309b_13_RBC_multiple_CD61+_15.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_309b_13_RBC_multiple_CD61+_16.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_309b_13_RBC_multiple_CD61+_16.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_309b_13_RBC_multiple_CD61+_16.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_309b_13_RBC_multiple_CD61+_16.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_309b_13_RBC_multiple_CD61+_17.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_309b_13_RBC_multiple_CD61+_17.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_309b_13_RBC_multiple_CD61+_17.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_309b_13_RBC_multiple_CD61+_17.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_309b_13_RBC_multiple_CD61+_18.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_309b_13_RBC_multiple_CD61+_18.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_309b_13_RBC_multiple_CD61+_18.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_309b_13_RBC_multiple_CD61+_18.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_309b_13_RBC_multiple_CD61+_19.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_309b_13_RBC_multiple_CD61+_19.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_309b_13_RBC_multiple_CD61+_19.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_309b_13_RBC_multiple_CD61+_19.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_309b_13_RBC_multiple_CD61+_2.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_309b_13_RBC_multiple_CD61+_2.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_309b_13_RBC_multiple_CD61+_2.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_309b_13_RBC_multiple_CD61+_2.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_309b_13_RBC_multiple_CD61+_20.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_309b_13_RBC_multiple_CD61+_20.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_309b_13_RBC_multiple_CD61+_20.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_309b_13_RBC_multiple_CD61+_20.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_309b_13_RBC_multiple_CD61+_21.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_309b_13_RBC_multiple_CD61+_21.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_309b_13_RBC_multiple_CD61+_21.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_309b_13_RBC_multiple_CD61+_21.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_309b_13_RBC_multiple_CD61+_22.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_309b_13_RBC_multiple_CD61+_22.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_309b_13_RBC_multiple_CD61+_22.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_309b_13_RBC_multiple_CD61+_22.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_309b_13_RBC_multiple_CD61+_23.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_309b_13_RBC_multiple_CD61+_23.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_309b_13_RBC_multiple_CD61+_23.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_309b_13_RBC_multiple_CD61+_23.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_309b_13_RBC_multiple_CD61+_24.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_309b_13_RBC_multiple_CD61+_24.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_309b_13_RBC_multiple_CD61+_24.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_309b_13_RBC_multiple_CD61+_24.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_309b_13_RBC_multiple_CD61+_25.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_309b_13_RBC_multiple_CD61+_25.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_309b_13_RBC_multiple_CD61+_25.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_309b_13_RBC_multiple_CD61+_25.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_309b_13_RBC_multiple_CD61+_26.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_309b_13_RBC_multiple_CD61+_26.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_309b_13_RBC_multiple_CD61+_26.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_309b_13_RBC_multiple_CD61+_26.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_309b_13_RBC_multiple_CD61+_27.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_309b_13_RBC_multiple_CD61+_27.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_309b_13_RBC_multiple_CD61+_27.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_309b_13_RBC_multiple_CD61+_27.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_309b_13_RBC_multiple_CD61+_28.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_309b_13_RBC_multiple_CD61+_28.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_309b_13_RBC_multiple_CD61+_28.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_309b_13_RBC_multiple_CD61+_28.png,platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_309b_13_RBC_multiple_CD61+_29.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_309b_13_RBC_multiple_CD61+_29.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_309b_13_RBC_multiple_CD61+_29.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_309b_13_RBC_multiple_CD61+_29.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_309b_13_RBC_multiple_CD61+_3.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_309b_13_RBC_multiple_CD61+_3.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_309b_13_RBC_multiple_CD61+_3.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_309b_13_RBC_multiple_CD61+_3.png,wbc
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_309b_13_RBC_multiple_CD61+_30.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_309b_13_RBC_multiple_CD61+_30.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_309b_13_RBC_multiple_CD61+_30.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_309b_13_RBC_multiple_CD61+_30.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_309b_13_RBC_multiple_CD61+_31.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_309b_13_RBC_multiple_CD61+_31.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_309b_13_RBC_multiple_CD61+_31.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_309b_13_RBC_multiple_CD61+_31.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_309b_13_RBC_multiple_CD61+_32.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_309b_13_RBC_multiple_CD61+_32.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_309b_13_RBC_multiple_CD61+_32.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_309b_13_RBC_multiple_CD61+_32.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_309b_13_RBC_multiple_CD61+_33.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_309b_13_RBC_multiple_CD61+_33.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_309b_13_RBC_multiple_CD61+_33.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_309b_13_RBC_multiple_CD61+_33.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_309b_13_RBC_multiple_CD61+_34.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_309b_13_RBC_multiple_CD61+_34.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_309b_13_RBC_multiple_CD61+_34.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_309b_13_RBC_multiple_CD61+_34.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_309b_13_RBC_multiple_CD61+_35.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_309b_13_RBC_multiple_CD61+_35.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_309b_13_RBC_multiple_CD61+_35.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_309b_13_RBC_multiple_CD61+_35.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_309b_13_RBC_multiple_CD61+_36.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_309b_13_RBC_multiple_CD61+_36.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_309b_13_RBC_multiple_CD61+_36.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_309b_13_RBC_multiple_CD61+_36.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_309b_13_RBC_multiple_CD61+_37.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_309b_13_RBC_multiple_CD61+_37.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_309b_13_RBC_multiple_CD61+_37.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_309b_13_RBC_multiple_CD61+_37.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_309b_13_RBC_multiple_CD61+_38.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_309b_13_RBC_multiple_CD61+_38.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_309b_13_RBC_multiple_CD61+_38.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_309b_13_RBC_multiple_CD61+_38.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_309b_13_RBC_multiple_CD61+_39.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_309b_13_RBC_multiple_CD61+_39.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_309b_13_RBC_multiple_CD61+_39.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_309b_13_RBC_multiple_CD61+_39.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_309b_13_RBC_multiple_CD61+_4.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_309b_13_RBC_multiple_CD61+_4.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_309b_13_RBC_multiple_CD61+_4.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_309b_13_RBC_multiple_CD61+_4.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_309b_13_RBC_multiple_CD61+_40.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_309b_13_RBC_multiple_CD61+_40.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_309b_13_RBC_multiple_CD61+_40.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_309b_13_RBC_multiple_CD61+_40.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_309b_13_RBC_multiple_CD61+_41.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_309b_13_RBC_multiple_CD61+_41.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_309b_13_RBC_multiple_CD61+_41.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_309b_13_RBC_multiple_CD61+_41.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_309b_13_RBC_multiple_CD61+_42.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_309b_13_RBC_multiple_CD61+_42.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_309b_13_RBC_multiple_CD61+_42.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_309b_13_RBC_multiple_CD61+_42.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_309b_13_RBC_multiple_CD61+_43.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_309b_13_RBC_multiple_CD61+_43.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_309b_13_RBC_multiple_CD61+_43.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_309b_13_RBC_multiple_CD61+_43.png,platelet
